0.2611636747138994,0.08940756977718747,-0.7594604018923786,0.5890837966146555
0.12856217659936758,-0.06617925317890305,-0.7615524510199495,0.6317673128155834
0.2492366272511463,0.12316980360759108,-0.6838746487991748,0.6745559782890861
0.20370058748681272,0.16522362105208746,-0.4894671263371502,0.8316424459701512
0.19392019290788112,0.05164233558613546,-0.7557854794101178,0.6233107869037705
0.16157111409518432,0.028565734958339223,-0.733893241977294,0.6591505770735453
0.2539670155139275,0.06655945461586119,-0.7167729344922701,0.6459931535330135
0.13233219369529953,0.016926639697053388,-0.5912295931992494,0.7953925115977682
0.22905099954834277,-0.024643298296937264,-0.8275403594228457,0.5119622065946478
0.22220176729463922,0.1445721823091578,-0.5472785292753718,0.7938585957887544
0.2561777433039379,0.13999130161681017,-0.6121036248386527,0.7349180578586398
0.10371865300992743,-0.02292094041859278,-0.7995770853639375,0.59109521743036
0.07956627648359069,-0.06502931019899189,-0.6602119625270269,0.7440165058638094
0.18610064969393397,0.111533948332876,-0.49311288360626976,0.8424763560921366
0.16915472793710185,0.05129992539952617,-0.6485210395460768,0.7403887201575967
0.08729654551312452,-0.056408326578157114,-0.7438436602236248,0.6602227071066609
0.07934202200819404,-0.04348556379249984,-0.5374482427743417,0.8384290283763272
0.0927065534124957,-0.01763497298363255,-0.6473059108014199,0.7563660228512297
0.2476523233030793,0.05467720360302422,-0.795514910384994,0.5503042408739873
0.2024991568517132,0.14036201468715323,-0.49806264622532465,0.8314001423757009
0.1735589991360508,0.03260519951981484,-0.6994181363399197,0.6925521246389753
0.20092655632527578,0.06948517122847228,-0.5033709308721205,0.8375070363259944
0.0968546164858692,-0.04690610951430919,-0.581368621660113,0.8064921114955974
0.1417983651127248,-0.05870567356454065,-0.8075387015514617,0.569498123824189
0.1075201628505673,-0.06315678826440471,-0.5456826863895062,0.8286621992413099
0.2391191336278471,0.07306894159705814,-0.6947501083398401,0.6743925093509966
0.2338454274494785,0.1313663310434435,-0.6410831601936453,0.7190768977274156
0.19176694933711733,0.15714946140993138,-0.4911162311159272,0.8350654653708243
0.22970018058222205,0.04841749378232068,-0.7859083284138746,0.5720504109482336
0.15859763719822456,0.019509676262965375,-0.6701656648022983,0.7248062801379058
